group,run_id,period,feature,mean,std,p05,p50,p95,num_obs,frac_nan,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_163149_a164d557,1998,t10y3m_spread,-0.6909079301512183,1.0022687711358325,-2.0988472777138667,-0.8229529546185357,1.416317312491824,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,1998,hy_ccc_spread,1.3927926210156012,1.0969611508869832,-0.0344732020604206,1.2849624377250284,3.108372702544147,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,1998,corp_bond_spread,0.974880878302414,1.4048567441174873,-1.2148833050273091,0.8582920747982823,2.9747334135126757,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,returns,0.021136354023156,0.96498921781405,-1.467746824809263,0.0098800473628615,1.5058328150970266,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,pce_price_index,1.1423130468336056,0.8072459031519293,-0.8202192578097246,1.3783241454657411,2.039394400207717,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,unemployment_rate,1.514651973236872,0.9687688054936308,-0.8046448709170537,1.7053517236079954,2.6596568855069327,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,nonfarm_payrolls,-0.645454068214369,1.6459035584358843,-2.3886054989301213,-1.5591657778921195,2.02267197263383,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,industrial_production,-1.822844890908644,0.4481382949706079,-2.7190079417639756,-1.735639348733632,-1.3587405319767123,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,capacity_utilization,-1.7544106707154727,0.2734751900088003,-2.305608513755855,-1.7056675825957714,-1.415245610801258,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,housing_starts,0.4523034752776783,1.373255523145839,-1.7835058567371127,0.5892283925800733,2.276524585188539,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,building_permits,-0.0908915635436779,1.537574896800416,-2.3311783027051645,-0.4002451899634126,2.515897881712408,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,retail_sales,0.7491934631487274,1.37348460092983,-2.1250278733974675,0.7999770800818689,2.5721801436475364,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,durable_orders,-1.1347617242739876,0.7215890440120393,-2.337121284461452,-1.081844549629846,-0.0398851823547944,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,consumer_confidence,-1.2603959737934682,1.4016226495477095,-3.654020724862983,-1.2245152964650732,0.598647311739866,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,fed_funds,-2.117776671187257,0.9951205347208708,-4.077727805151248,-1.896216477237272,-1.209099824200106,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,epu_index,0.3186722565435794,1.377917823681189,-1.3506584189842004,-0.1287348389676611,2.7835297087574093,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,t10y2y_spread,1.7011102302484975,0.6518887296614176,0.7185620576523413,1.6210749895611327,2.921541242389151,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,t10y3m_spread,1.347744578575671,1.149041889268205,-1.152770111715661,1.6282446329573563,2.928005479362261,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,hy_ccc_spread,0.6811941762448924,1.1527156174936948,-0.7721315939816334,0.4858548284785662,2.645310009643366,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2001,corp_bond_spread,0.697887482425698,1.1995258086697715,-0.6552556672370757,0.2088831286301958,2.7397715740788375,248,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,returns,-0.0494345236467347,1.3193914916896272,-2.194627695081703,0.0277012073844061,1.9886487425481068,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,pce_price_index,1.2118343367302946,1.2163826148114416,-2.408584646766607,1.5155106882376492,2.3559616239074996,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,unemployment_rate,1.760748718062853,0.8297460932808007,0.5354851476196197,1.7703621590860386,3.0817884539941085,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,nonfarm_payrolls,-1.0455482273146588,1.646095174905866,-2.8080744673299605,-1.8224872892363395,2.0482256473111846,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,industrial_production,-1.305088291275051,1.4111139123241023,-3.025313749319551,-1.5898800800976112,1.7485194394703325,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,capacity_utilization,-1.206227459446521,1.4986397905632605,-3.105664284555677,-1.5184063244958308,1.8206391180072092,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,housing_starts,-1.400163218749017,0.702961121652905,-2.4241072363111127,-1.4410746386084896,0.2091406213177103,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,building_permits,-1.1824843073378748,1.0672200949984665,-2.092158748347251,-1.5023567160934168,1.9915981903937492,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,retail_sales,-0.5808389607586508,1.5315867710018274,-3.2449855793922113,-0.7777632201084359,1.704749632064519,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,durable_orders,-0.8285864540350777,1.5176803122197606,-2.798555590161589,-1.0266834844543982,2.2802823410595052,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,consumer_confidence,-1.0112423392117085,1.145751651006356,-2.3312592326335535,-1.3412971746577322,2.0017233988330285,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,fed_funds,-1.7737130771804603,0.8686036188340034,-3.3280019209359653,-1.65416598320677,-0.7165546062338783,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,epu_index,0.6196875941464537,1.6797740930709089,-0.9116742693978132,0.2160542288899216,3.4559477858600873,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,t10y2y_spread,0.996020771357495,1.2922340717744003,-0.6827866922346911,1.184733527017673,2.8598651206283634,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,t10y3m_spread,1.3940811734348053,1.0767835558436951,-0.1903477355185334,1.2272056874845905,3.296938501593791,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,hy_ccc_spread,1.6965255179125849,1.035991874438469,0.196043560943091,1.7235240517667998,3.411402517380013,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2008,corp_bond_spread,1.4005515277770884,1.141124175929122,-0.6913941841283213,1.4062633469214407,3.2381309581567974,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,returns,-0.0605236168925394,1.2249057011572813,-2.219001820794295,0.0592798962631345,1.6974727612580744,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,pce_price_index,1.6350747925459963,0.3287440276891586,1.132378858167367,1.626573352297489,2.2218715649801335,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,unemployment_rate,-1.1135759596957384,1.049889668586897,-3.0116611915376144,-0.8872840124273444,0.4470377013231694,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,nonfarm_payrolls,1.724166779400678,0.3464808968327931,1.2247219952806885,1.7172400281897384,2.2952120159878007,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,industrial_production,1.434524033038419,0.7069632450141821,0.070442493858278,1.4299183272802105,2.528230071889745,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,capacity_utilization,1.3147632914806568,0.5963710181933017,0.4128823590051103,1.2353218671883783,2.3026661638421486,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,housing_starts,0.5437007698938388,1.1603320718095915,-1.3126587828822869,0.2495057245726078,2.452290264240914,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,building_permits,0.8699192689517181,1.2413754249347984,-1.155488742134762,0.9252753249203444,2.906057656172461,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,retail_sales,1.613250168285993,0.396522608505127,1.0604521142483845,1.6034620960905523,2.3556367427513165,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,durable_orders,0.7157167704984975,0.9370529235462458,-0.3386279927552556,0.5344780204568907,2.3553084988312807,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,consumer_confidence,-0.2414922871929152,1.3620115760934233,-2.35609472922056,-0.5287312682785879,1.889747448020112,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,fed_funds,-1.4907382562368674,0.8922082467574403,-2.9947829111861606,-1.4142135922049155,-0.0534299176118226,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,epu_index,-0.2533790362358566,1.4190813293685556,-1.57970562552995,-0.5188737982966606,2.7757718344455715,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,t10y2y_spread,-0.33231216201515,1.6989018339860185,-3.12287768207679,0.2742212773451227,2.1773525583874167,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,t10y3m_spread,-0.2807400633754178,1.6570226625012183,-2.8370330671752817,-0.6416974706391532,2.19372554455887,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,hy_ccc_spread,0.3062082085578567,1.857360605487285,-2.266346207053123,0.0386643892771658,3.076552257865599,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2011,corp_bond_spread,0.2876296125325101,1.7124821837119002,-2.026185460303024,0.3371945245144768,2.8900444560762564,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,returns,-0.0284748109255612,1.091014357897888,-1.6471950676362035,-0.0715093744592561,1.650972626829459,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,pce_price_index,-0.0518804886328138,1.5919347830506512,-3.162702354912666,0.2171441265319161,1.795601529901798,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,unemployment_rate,-1.278898821871375,0.6648960849833095,-2.01068730323418,-1.4960726483843378,0.3326039013831701,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,nonfarm_payrolls,1.6654610494613142,0.2245942958790101,1.312835542668216,1.6418028531301374,2.061585866871704,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,industrial_production,-1.0887843191003774,1.1977972957647771,-2.433030327467669,-1.44347518897234,1.754967235268804,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,capacity_utilization,-1.2053720774391772,1.211377163362394,-2.725905743681468,-1.5437252670079478,1.5381208651333889,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,housing_starts,0.2480280913066902,1.2948139569181043,-2.3471338145968237,0.4912099129814001,1.8347359601616933,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,building_permits,0.5795569516814775,1.4081053341167955,-1.1578480981454322,-0.1705075809898018,3.017376406008289,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,retail_sales,0.4932886747890609,1.2289741384826294,-1.74315745753497,1.1948207806390934,1.8904646618576484,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,durable_orders,-0.3677647832575285,0.9778448511346036,-1.9580231241219563,-0.5660457381825745,1.018959077709573,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,consumer_confidence,0.1458549611537576,1.3462260595379307,-2.0273289508872385,0.1965140717738865,2.4577157692067213,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,fed_funds,1.0644807976838164,1.2819034353685668,-1.261979641412014,1.1673314337749163,2.8165848858813636,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,epu_index,0.0576223114378749,1.0767048330264084,-1.641373880312246,-0.0090931967109222,1.7816841877902143,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,t10y2y_spread,-0.6256443992280514,1.2949417174860147,-2.608787117534295,-0.8415745118025204,2.0420632896875324,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,t10y3m_spread,-0.3946050214748369,1.1853645779260713,-2.3869507451430936,-0.6025767104730628,1.8225643010828052,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,hy_ccc_spread,1.2813984304806547,0.9498430523502358,-0.1379698630302149,1.4185174384302544,2.66886016569629,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2015,corp_bond_spread,0.891495643850976,1.15345983063028,-1.0827716775677263,0.8494517239198834,2.3530993412593357,252,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,returns,-0.0558006880491003,1.316804373667314,-2.054578360620588,0.0783597777995314,1.294136676769045,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,pce_price_index,0.8811929239676897,1.2372351659004115,-1.7512300323842664,1.3276819724921074,2.2319670619321665,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,unemployment_rate,0.3938607337583562,1.9574450567032369,-1.59366391784086,0.0275032662060475,4.0445101468596425,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,nonfarm_payrolls,0.018740808967725,1.8497124166248389,-2.8701584487931444,0.3641003754625335,2.0064370534520406,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,industrial_production,-0.733657205698396,1.6560743315407278,-3.845102907222953,-0.5085089751108622,0.9302263112041032,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,capacity_utilization,-0.7568309904813588,1.6555033039552955,-3.812461561996064,-0.7029854846012674,0.9805199169949226,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,housing_starts,0.4266483197304543,1.47148904870019,-2.310040585469638,0.9181855515963884,2.4264759249807653,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,building_permits,-0.0820595110787027,1.5258247271662486,-3.0929403127157076,0.1503198030644957,1.5278092730409318,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,retail_sales,0.1705539048296263,1.7756606208227013,-3.653256033224358,0.8566302020229791,1.6381434247061186,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,durable_orders,0.0922892965339108,1.5804292169124126,-2.7456605301096015,0.7849996042083274,1.9982918703196089,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,consumer_confidence,-0.1892271081485275,1.5722951796174216,-2.839279116491044,-0.3342121474557918,1.6860302394634654,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,fed_funds,-1.0085374329097856,1.0397408086614564,-3.0062794473659964,-0.8943846485547366,0.5158394818240388,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,epu_index,0.2861531225911458,1.557233254679881,-1.871857039048077,-0.0054802056341374,3.017669549381816,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,t10y2y_spread,1.3567893478006066,0.7541204695264087,0.2812165322342476,1.2403551916009483,2.640284767684315,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,t10y3m_spread,0.9882536195570846,0.9296392522243928,-0.6022838779144607,1.0108404251480572,2.5284531478097345,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,hy_ccc_spread,0.1309584790821415,1.6557821852902528,-1.906142095240981,-0.2965956523000068,2.847376189282844,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2020,corp_bond_spread,0.2305872431582696,1.783073904965676,-2.2461871022204036,0.4285476943182347,3.384001499279685,253,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,returns,-0.0452015377817562,1.1498967250731258,-2.2271926472983337,-0.0890848426583087,1.8189060188037116,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,pce_price_index,1.6279901766568958,0.2654909093744365,1.215235640814185,1.6181071556835611,2.11050961679493,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,unemployment_rate,-0.9798063522158909,0.712373732150851,-1.6345924440152355,-1.2166528418111364,0.7453559924792125,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,nonfarm_payrolls,1.5831807630183938,0.1943190071208601,1.3016561779118052,1.5569253399416936,1.9447333835434848,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,industrial_production,1.2996897081585774,0.6322631619479132,-0.2619036370572792,1.2492868875186245,2.321285630610989,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,capacity_utilization,0.5249898654860613,1.4033280668244217,-2.6326846108082957,1.015566370053922,1.7920355229806637,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,housing_starts,-0.1347742088675327,1.5494759156748656,-2.625165066793145,-0.5006758303255455,2.1000010520306627,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,building_permits,-0.4353684591496724,1.6372993076942477,-2.75864283194169,-0.9398729782964248,2.432001496896458,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,retail_sales,1.214009317918601,0.8835796509575479,-1.148506107503873,1.3447863594527978,2.400610573744018,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,durable_orders,1.121941315442924,1.118980064026328,-1.7461332906342384,0.8487891242748159,2.9924385002014513,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,consumer_confidence,-0.8743787152701501,1.0848776520062005,-2.62167568382001,-1.1410888104522956,0.7476098979889243,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,fed_funds,1.6573611136578046,1.651233938976432,-0.6665702650258635,1.8607648205975995,4.066391007730397,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,epu_index,0.1638232445627529,1.2286208057712424,-1.5457424630212286,0.0924377581285539,2.401872489022982,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,t10y2y_spread,-1.6046436069130825,0.5563076493436637,-2.4774279323695936,-1.7286184341385016,-0.4669798357195475,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,t10y3m_spread,-0.1487845837422719,1.8073853015709125,-2.4948440505994824,0.093750850144071,3.0083650169071783,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,hy_ccc_spread,1.4007197624951553,0.9442518934065484,-0.3693423336537129,1.3226581537714623,2.994417940811198,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_163149_a164d557,2022,corp_bond_spread,0.6548713874690383,1.2554405476780968,-0.9934510280280312,0.73099698003774,2.708718065556842,251,0.0,60,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_175116_a6135b69,1987,returns,-0.0398795960517625,1.2569923764381252,-2.142652069390857,0.0481245954424354,1.67912143930368,253,0.0,60,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_175116_a6135b69,1987,pce_price_index,1.7457148975515582,0.2470258199163233,1.4353524589552162,1.699878968794245,2.2041703498153327,253,0.0,60,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_175116_a6135b69,1987,unemployment_rate,-1.55906668223801,0.5479316176495829,-2.467397019396325,-1.5778935252870374,-0.7311798106587366,253,0.0,60,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_175116_a6135b69,1987,nonfarm_payrolls,1.7291332581260097,0.2397531624930776,1.4151136655677283,1.6925528029188537,2.1628906043526657,253,0.0,60,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_175116_a6135b69,1987,industrial_production,1.7854723619349706,0.3872977612712518,1.214427204992005,1.7322992025010762,2.5325166046501284,253,0.0,60,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
