group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,model,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_183545_6d6611bd,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,1987,0.0118577075098814,-0.0381422924901185,-0.1130185350775718,0.0584411770105361,0.0473417676985263,0.0030966496560722,0.0131719367588932,11.04809220210585,0.0008877850678828,5.4488435015915275,0.0195812851580793,16.418253813591384,0.000272158237095,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,1998,0.0,-0.05,,0.386243611574173,0.3848820626735687,0.0192441027611494,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,1998,0.0238095238095238,-0.0261904761904761,-0.0388190150260925,0.032880999147892,0.0293124765157699,0.0016958852065727,0.0239285714285714,4.4770573250245755,0.0343528206448315,2.4375433016875574,0.118461623180321,6.860306187732615,0.0323819829104451,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2001,0.0,-0.05,,0.3095998764038086,0.3084779679775238,0.0154238976538181,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2001,0.0040322580645161,-0.0459677419354838,-0.0280319396406412,0.5463375449180603,0.5035337805747986,0.0251815598458051,0.0061290322580645,18.307532170947542,1.879625259770693e-05,-0.0,1.0,25.338887427449983,3.145795641229335e-06,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2008,0.0,-0.05,,0.1082476824522018,0.1040107086300849,0.0052005350589752,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2008,0.0790513833992094,0.0290513833992094,-0.0432546809315681,0.0639048144221305,0.0426583848893642,0.0034964238293468,0.0736462450592885,3.850095134409079,0.0497431691735446,0.2892223239669845,0.5907193148183814,4.201773151520232,0.1223479094641943,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2011,0.0714285714285714,0.0214285714285714,9.644593228586018e-05,0.191513180732727,0.1898951232433319,0.0190787110477685,0.0667857142857142,2.16302878722621,0.1413658002679725,116.63371016908934,3.45296919994712e-27,118.84267440335444,1.5618565599267606e-26,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2011,0.1031746031746031,0.0531746031746031,-0.0274523179978132,0.0229003969579935,0.019371835514903,0.0018852856010198,0.0953571428571428,11.633226830413342,0.0006478407004301,0.2393029813342753,0.6247099921692757,11.988189205490173,0.0024934334998227,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2015,0.3333333333333333,0.2833333333333333,-0.0021091860253363,0.1210973784327507,0.0936201736330986,0.0249390415847301,0.3024999999999999,199.71442805070183,2.4107396222672284e-45,151.56380587108757,7.891515398921803e-35,351.98856826231736,3.686833757400371e-77,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2015,0.0158730158730158,-0.0341269841269841,-0.0316267982125282,0.0578594878315925,0.0407673455774784,0.0021982160396873,0.0167857142857142,8.32608508568998,0.0039079787533421,4.12243048489561,0.0423182396589224,12.37799383980188,0.0020518839252806,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2020,0.0,-0.05,,0.2043045312166214,0.2025565654039383,0.0101278284564614,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2020,0.1106719367588932,0.0606719367588932,-0.0387598238885402,0.028584225103259,0.0230262968689203,0.0033551012165844,0.1021047430830039,14.79654205909648,0.0001197548926481,1.278912533590065,0.2581013292073217,16.207939433348116,0.0003023365622231,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2022,0.0039840637450199,-0.04601593625498,-0.0432366132736206,0.0485129952430725,0.0452331714332103,0.0022627275902777,0.0060856573705179,18.591195227850974,1.619668967369127e-05,0.0080321499055671,0.9285873928127154,18.50464081031491,9.588889263427163e-05,Transformer,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_183545_6d6611bd,2022,0.1155378486055776,0.0655378486055776,-0.0253097862005233,0.0283192936331033,0.0230200067162513,0.0019241318805143,0.1064840637450198,16.841234820555982,4.064059115018716e-05,2.753632567907398,0.0970337474597083,19.73835383227526,5.174530181427845e-05,LSTM,60,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,1987,0.0,-0.05,,0.2106948345899582,0.2095983773469925,0.0104799196124076,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,1987,0.1264822134387351,0.0764822134387351,-0.031010590493679,0.0248929150402545,0.0187541842460632,0.0029097720980644,0.1163339920948616,22.29843218065681,2.3339708739672673e-06,4.2110025559570845,0.0401625931286416,26.67787566239899,1.6105451541822946e-06,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,1998,0.0,-0.05,,0.5170733332633972,0.5167607069015503,0.0258380342274904,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2001,0.0,-0.05,,0.1453288346529007,0.1445166766643524,0.0072258347645401,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2001,0.0080645161290322,-0.0419354838709677,-0.0271371509879827,0.3670186698436737,0.2883934378623962,0.0144712096080183,0.009758064516129,13.954276236021975,0.0001873110928102,0.0162933912645185,0.8984294672917086,18.22933616154913,0.0001100398394664,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2008,0.0237154150197628,-0.0262845849802371,-0.0786930695176124,0.0759795159101486,0.0716082453727722,0.0039597176946699,0.0238438735177865,4.531545338930046,0.0332755567613362,2.4446816780167837,0.1179238052182499,6.92173900304136,0.0314024456700223,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2008,0.1146245059288537,0.0646245059288537,-0.0443101152777671,0.0386090166866779,0.0302658416330814,0.002977444557473,0.1056620553359683,16.55737582590224,4.720004178190022e-05,0.7726403539705147,0.3794014750862149,17.47142962162064,0.0001607412207235,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2011,0.0,-0.05,,0.1953354924917221,0.1941808313131332,0.0097090415656566,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2011,0.1071428571428571,0.0571428571428571,-0.0273458082228899,0.0234341267496347,0.0204430725425481,0.0020832084119319,0.0989285714285714,13.239636896778777,0.0002740909991601,0.4765272477616314,0.4899995558233747,13.840712456435908,0.0009874781103015,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2015,0.0,-0.05,,0.1434836834669113,0.142762005329132,0.0071380999870598,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2015,0.0238095238095238,-0.0261904761904761,-0.0280789267271757,0.0805783197283744,0.0533978044986724,0.0029172694776207,0.0239285714285714,4.4770573250245755,0.0343528206448315,8.167522291503488,0.0042647124994579,12.590285177548544,0.0018452461628801,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2020,0.0039525691699604,-0.0460474308300395,-0.1198405548930168,0.1068047881126403,0.1044413596391677,0.0052989819087088,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2020,0.1067193675889328,0.0567193675889328,-0.0387239679694175,0.0320910736918449,0.0256980061531066,0.0033142433967441,0.0985474308300395,13.116040974270092,0.0002927780828865,0.0049310784715463,0.9440172520425316,13.244567975250323,0.0013303888811757,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2022,0.0,-0.05,,0.1660250574350357,0.1650741398334503,0.0082537066191434,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,Transformer,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_194241_8d582a00,2022,0.1593625498007968,0.1093625498007968,-0.0237705931067466,0.020814349874854,0.0170273799449205,0.0021242783404886,0.1459262948207171,41.12146532772509,1.4305657964976388e-10,1.407746623514776,0.2354308269919016,42.774572449933814,5.147775630543401e-10,LSTM,120,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,1987,0.0039525691699604,-0.0460474308300395,-0.2046693116426468,0.226748526096344,0.2234038710594177,0.0112952096387743,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,1987,0.1264822134387351,0.0764822134387351,-0.031010590493679,0.0248929150402545,0.0187541842460632,0.0029097720980644,0.1163339920948616,22.29843218065681,2.3339708739672673e-06,4.2110025559570845,0.0401625931286416,26.67787566239899,1.6105451541822946e-06,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,1998,0.0,-0.05,,1.9427427053451536,1.8819836378097536,0.0940991789102554,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2001,0.0,-0.05,,0.3006401360034942,0.2999883592128753,0.0149994166567921,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2001,0.0685483870967741,0.0185483870967741,-0.025322625413537,0.0255022931051223,0.0214906957368961,0.0014784979931711,0.0641935483870967,1.6179771690328366,0.203374073307154,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.4182878148434221,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2001,0.0080645161290322,-0.0419354838709677,-0.0271371509879827,0.3670186698436737,0.2883934378623962,0.0144712096080183,0.009758064516129,13.954276236021975,0.0001873110928102,0.0162933912645185,0.8984294672917086,18.22933616154913,0.0001100398394664,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2008,0.0,-0.05,,0.2625061571598053,0.2582021057605743,0.0129101052880287,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2008,0.0869565217391304,0.0369565217391304,-0.0399156846106052,0.0453075886856525,0.0334250361398338,0.0026122837159661,0.0807608695652173,6.017490956133272,0.0141647705870407,4.215137047765893,0.0400648296788677,10.312362449093172,0.0057636678665527,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2008,0.1146245059288537,0.0646245059288537,-0.0443101152777671,0.0386090166866779,0.0302658416330814,0.002977444557473,0.1056620553359683,16.55737582590224,4.720004178190022e-05,0.7726403539705147,0.3794014750862149,17.47142962162064,0.0001607412207235,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2011,0.0,-0.05,,0.1144186854362487,0.1036151796579361,0.0051807588897645,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2011,0.0873015873015873,0.0373015873015872,-0.0252717807888984,0.0272502167554757,0.0217486207319915,0.0016557860864245,0.0810714285714285,6.097225401327278,0.013539430301558,0.6320102174560288,0.426618910364453,6.809729214781927,0.0332113163443729,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2011,0.1071428571428571,0.0571428571428571,-0.0273458082228899,0.0234341267496347,0.0204430725425481,0.0020832084119319,0.0989285714285714,13.239636896778777,0.0002740909991601,0.4765272477616314,0.4899995558233747,13.840712456435908,0.0009874781103015,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2015,0.0,-0.05,,0.2076932936906814,0.1980397701263427,0.0099019883200526,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2015,0.0753968253968253,0.0253968253968253,-0.0188548434525728,0.0186031514207985,0.0156743880350934,0.0011248325950111,0.0703571428571428,2.9808420438341012,0.0842554278386686,0.2331803341278893,0.6291756203354034,3.2685415423400395,0.1950945880367771,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2015,0.0238095238095238,-0.0261904761904761,-0.0280789267271757,0.0805783197283744,0.0533978044986724,0.0029172694776207,0.0239285714285714,4.4770573250245755,0.0343528206448315,8.167522291503488,0.0042647124994579,12.590285177548544,0.0018452461628801,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2020,0.0,-0.05,,0.1416012197732925,0.1328793615102768,0.0066439677029848,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2020,0.0592885375494071,0.0092885375494071,-0.0427189022302627,0.0408444897009126,0.0303070724666532,0.0025230917209376,0.0558596837944663,0.4348417396568256,0.5096226936193818,1.1956207848179352,0.2741987023450939,1.6503633564977689,0.4381553819308883,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2020,0.1067193675889328,0.0567193675889328,-0.0387239679694175,0.0320910736918449,0.0256980061531066,0.0033142433967441,0.0985474308300395,13.116040974270092,0.0002927780828865,0.0049310784715463,0.9440172520425316,13.244567975250323,0.0013303888811757,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2022,0.3346613545816733,0.2846613545816733,-0.010211220011115,0.0283785220235586,0.0234613046050071,0.0056954198516905,0.3036952191235059,200.4247623912298,1.6870956927993554e-45,58.87109493762994,1.6834720627844702e-14,260.010199640293,3.4633990128555464e-57,Transformer,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2022,0.0876494023904382,0.0376494023904382,-0.0283144172281026,0.0276947262138736,0.0236865712820745,0.0016860107615197,0.0813844621513944,6.177718997325899,0.012936894760989,0.6409746097717747,0.4233580970834496,6.8999527067381266,0.0317463870642907,GARCH,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_203818_7f3a0faa,2022,0.1593625498007968,0.1093625498007968,-0.0237705931067466,0.020814349874854,0.0170273799449205,0.0021242783404886,0.1459262948207171,41.12146532772509,1.4305657964976388e-10,1.407746623514776,0.2354308269919016,42.774572449933814,5.147775630543401e-10,LSTM,120,63,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_205238_5c6dcd46,1987,0.0,-0.05,,0.3502852916717529,0.3493847250938415,0.0174692347645759,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,Transformer,120,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_205238_5c6dcd46,1987,0.0632411067193675,0.0132411067193675,-0.0343704521656036,0.0370405501290045,0.0261941433207647,0.002271025783108,0.0594169960474308,0.8647190070266422,0.3524214717290108,10.376310057693816,0.0012764254305101,11.269368740349003,0.0035718044233283,GARCH,120,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_205238_5c6dcd46,1987,0.0948616600790513,0.0448616600790513,-0.0360059589147567,0.0276129990816116,0.0220444109290838,0.0026379041373729,0.0878754940711462,8.583658148507634,0.0033919325042969,1.340656714931243,0.2469181884237434,10.021478640414909,0.0066659731953288,LSTM,120,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_205238_5c6dcd46,1998,0.0,-0.05,,0.3701818585395813,0.3698423504829407,0.0184921193867921,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,Transformer,120,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_205238_5c6dcd46,1998,0.0555555555555555,0.0055555555555555,-0.0256571322679519,0.02458630405709,0.0207005669193604,0.0015512950558875,0.0525,0.1582975790776574,0.6907287550167276,1.6549717164641156,0.1982836024522503,1.8252335987987731,0.4014722758549073,GARCH,120,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_205238_5c6dcd46,1998,0.0277777777777777,-0.0222222222222222,-0.0361114963889122,0.0281542222946882,0.0254406966269016,0.0015625212108716,0.0274999999999999,3.100971227588913,0.0782456008722678,1.858771313536965,0.1727666752895512,4.913611390118921,0.0857082925891154,LSTM,120,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
